,mean,std,min,max
ssn_firstname_unique_count_for_name_fulladdress_1,1.013367,0.3791549380799996,1.0,34.0
ssn_firstname_unique_count_for_name_fulladdress_3,1.016449,0.4185649359359668,1.0,34.0
ssn_firstname_unique_count_for_name_fulladdress_7,1.018593,0.44367273658951545,1.0,34.0
ssn_firstname_unique_count_for_name_fulladdress_14,1.019803,0.45739594488825047,1.0,34.0
ssn_firstname_unique_count_for_name_fulladdress_30,1.020648,0.4658496292960238,1.0,34.0
ssn_firstname_unique_count_for_name_fulladdress_60,1.021371,0.4682568735432725,1.0,34.0
ssn_firstname_unique_count_for_name_homephone_1,1.013431,0.37923706577656957,1.0,34.0
ssn_firstname_unique_count_for_name_homephone_3,1.016599,0.4187405503963886,1.0,34.0
ssn_firstname_unique_count_for_name_homephone_7,1.018905,0.44401553815719746,1.0,34.0
ssn_firstname_unique_count_for_name_homephone_14,1.020414,0.4580430966698059,1.0,34.0
ssn_firstname_unique_count_for_name_homephone_30,1.021938,0.46721616243975134,1.0,34.0
ssn_firstname_unique_count_for_name_homephone_60,1.023786,0.47088899747495294,1.0,34.0
ssn_firstname_unique_count_for_fulladdress_dob_1,1.013502,0.3793281427585833,1.0,34.0
ssn_firstname_unique_count_for_fulladdress_dob_3,1.016756,0.41892411241435223,1.0,34.0
ssn_firstname_unique_count_for_fulladdress_dob_7,1.019257,0.4444011312315514,1.0,34.0
ssn_firstname_unique_count_for_fulladdress_dob_14,1.021074,0.4587549421891217,1.0,34.0
ssn_firstname_unique_count_for_fulladdress_dob_30,1.023287,0.46868212606512355,1.0,34.0
ssn_firstname_unique_count_for_fulladdress_dob_60,1.026445,0.47391759471063644,1.0,34.0
ssn_firstname_unique_count_for_fulladdress_homephone_1,1.013445,0.37925502740008377,1.0,34.0
ssn_firstname_unique_count_for_fulladdress_homephone_3,1.016635,0.4187821058183746,1.0,34.0
ssn_firstname_unique_count_for_fulladdress_homephone_7,1.018982,0.4440989539513805,1.0,34.0
ssn_firstname_unique_count_for_fulladdress_homephone_14,1.020551,0.4581864973302761,1.0,34.0
ssn_firstname_unique_count_for_fulladdress_homephone_30,1.022215,0.4675015639943377,1.0,34.0
ssn_firstname_unique_count_for_fulladdress_homephone_60,1.024335,0.4714478020312828,1.0,34.0
ssn_firstname_unique_count_for_dob_homephone_1,1.013518,0.37934866229168074,1.0,34.0
ssn_firstname_unique_count_for_dob_homephone_3,1.016794,0.4189679428071078,1.0,34.0
ssn_firstname_unique_count_for_dob_homephone_7,1.019347,0.44449847150503813,1.0,34.0
ssn_firstname_unique_count_for_dob_homephone_14,1.021243,0.4589313081153255,1.0,34.0
ssn_firstname_unique_count_for_dob_homephone_30,1.023658,0.4690677126619203,1.0,34.0
ssn_firstname_unique_count_for_dob_homephone_60,1.027147,0.4746496241238885,1.0,34.0
ssn_firstname_unique_count_for_homephone_name_dob_1,1.013522,0.3793537918964289,1.0,34.0
ssn_firstname_unique_count_for_homephone_name_dob_3,1.016799,0.41897370936068573,1.0,34.0
ssn_firstname_unique_count_for_homephone_name_dob_7,1.01936,0.4445125285021175,1.0,34.0
ssn_firstname_unique_count_for_homephone_name_dob_14,1.021272,0.458961559022392,1.0,34.0
ssn_firstname_unique_count_for_homephone_name_dob_30,1.023718,0.46912863540431976,1.0,34.0
ssn_firstname_unique_count_for_homephone_name_dob_60,1.027248,0.47475232688524155,1.0,34.0
ssn_firstname_unique_count_for_ssn_lastname_1,1.000007,0.002645743373779721,1.0,2.0
ssn_firstname_unique_count_for_ssn_lastname_3,1.000015,0.003872956235216186,1.0,2.0
ssn_firstname_unique_count_for_ssn_lastname_7,1.000035,0.005915979208783446,1.0,2.0
ssn_firstname_unique_count_for_ssn_lastname_14,1.000063,0.007937007874230307,1.0,2.0
ssn_firstname_unique_count_for_ssn_lastname_30,1.000121,0.010999339979629636,1.0,2.0
ssn_firstname_unique_count_for_ssn_lastname_60,1.000204,0.014351257434848937,1.0,3.0
ssn_firstname_unique_count_for_ssn_address_1,1.013361,0.37914723713837906,1.0,34.0
ssn_firstname_unique_count_for_ssn_address_3,1.016441,0.41855569367613693,1.0,34.0
ssn_firstname_unique_count_for_ssn_address_7,1.018575,0.44365320488311305,1.0,34.0
ssn_firstname_unique_count_for_ssn_address_14,1.019766,0.4573570972678054,1.0,34.0
ssn_firstname_unique_count_for_ssn_address_30,1.020574,0.46577347227068505,1.0,34.0
ssn_firstname_unique_count_for_ssn_address_60,1.021246,0.46812693431580027,1.0,34.0
ssn_firstname_unique_count_for_ssn_zip5_1,1.013358,0.37904314729569333,1.0,34.0
ssn_firstname_unique_count_for_ssn_zip5_3,1.016432,0.41840669741260816,1.0,34.0
ssn_firstname_unique_count_for_ssn_zip5_7,1.018544,0.4434888011529821,1.0,34.0
ssn_firstname_unique_count_for_ssn_zip5_14,1.019717,0.4571787931705167,1.0,34.0
ssn_firstname_unique_count_for_ssn_zip5_30,1.020476,0.46554586257364844,1.0,34.0
ssn_firstname_unique_count_for_ssn_zip5_60,1.021052,0.4677959300007565,1.0,34.0
ssn_firstname_unique_count_for_ssn_dob_1,1.000142,0.011915535152845632,1.0,2.0
ssn_firstname_unique_count_for_ssn_dob_3,1.000328,0.018217923808470503,1.0,3.0
ssn_firstname_unique_count_for_ssn_dob_7,1.00073,0.02715635906138561,1.0,3.0
ssn_firstname_unique_count_for_ssn_dob_14,1.001394,0.03765711329950535,1.0,4.0
ssn_firstname_unique_count_for_ssn_dob_30,1.002891,0.054832883616143455,1.0,5.0
ssn_firstname_unique_count_for_ssn_dob_60,1.005569,0.07771738723779219,1.0,7.0
ssn_firstname_unique_count_for_ssn_homephone_1,1.013425,0.37922936751658226,1.0,34.0
ssn_firstname_unique_count_for_ssn_homephone_3,1.016586,0.4187255424951632,1.0,34.0
ssn_firstname_unique_count_for_ssn_homephone_7,1.018876,0.4439841142992831,1.0,34.0
ssn_firstname_unique_count_for_ssn_homephone_14,1.020357,0.4579834083274085,1.0,34.0
ssn_firstname_unique_count_for_ssn_homephone_30,1.021833,0.4671087007337563,1.0,34.0
ssn_firstname_unique_count_for_ssn_homephone_60,1.023613,0.4707097277537443,1.0,34.0
ssn_firstname_unique_count_for_ssn_name_1,1.000007,0.002645743373779721,1.0,2.0
ssn_firstname_unique_count_for_ssn_name_3,1.000015,0.003872956235216186,1.0,2.0
ssn_firstname_unique_count_for_ssn_name_7,1.000035,0.005915979208783446,1.0,2.0
ssn_firstname_unique_count_for_ssn_name_14,1.000063,0.007937007874230307,1.0,2.0
ssn_firstname_unique_count_for_ssn_name_30,1.000121,0.010999339979629636,1.0,2.0
ssn_firstname_unique_count_for_ssn_name_60,1.000204,0.014351257434848937,1.0,3.0
ssn_firstname_unique_count_for_ssn_fulladdress_1,1.013365,0.37915237112888595,1.0,34.0
ssn_firstname_unique_count_for_ssn_fulladdress_3,1.016446,0.4185614701330336,1.0,34.0
ssn_firstname_unique_count_for_ssn_fulladdress_7,1.018584,0.4436629709381779,1.0,34.0
ssn_firstname_unique_count_for_ssn_fulladdress_14,1.019786,0.45737809676686975,1.0,34.0
ssn_firstname_unique_count_for_ssn_fulladdress_30,1.020614,0.4658146412331076,1.0,34.0
ssn_firstname_unique_count_for_ssn_fulladdress_60,1.021317,0.4681995351589017,1.0,34.0
ssn_firstname_unique_count_for_ssn_name_dob_1,1.000146,0.012082169920065096,1.0,2.0
ssn_firstname_unique_count_for_ssn_name_dob_3,1.000333,0.018354548425200158,1.0,3.0
ssn_firstname_unique_count_for_ssn_name_dob_7,1.000743,0.0273943187803544,1.0,3.0
ssn_firstname_unique_count_for_ssn_name_dob_14,1.001423,0.03803914454860582,1.0,4.0
ssn_firstname_unique_count_for_ssn_name_dob_30,1.002953,0.05539208300157807,1.0,5.0
ssn_firstname_unique_count_for_ssn_name_dob_60,1.005676,0.07840783871402185,1.0,7.0
ssn_lastname_unique_count_for_ssn_1,1.0,0.0,1.0,1.0
ssn_lastname_unique_count_for_ssn_3,1.0,0.0,1.0,1.0
ssn_lastname_unique_count_for_ssn_7,1.0,0.0,1.0,1.0
ssn_lastname_unique_count_for_ssn_14,1.0,0.0,1.0,1.0
ssn_lastname_unique_count_for_ssn_30,1.0,0.0,1.0,1.0
ssn_lastname_unique_count_for_ssn_60,1.0,0.0,1.0,1.0
ssn_lastname_unique_count_for_address_1,1.013361,0.37914723713837906,1.0,34.0
ssn_lastname_unique_count_for_address_3,1.016439,0.4185533830514896,1.0,34.0
ssn_lastname_unique_count_for_address_7,1.018564,0.44364126805355464,1.0,34.0
ssn_lastname_unique_count_for_address_14,1.019753,0.4573434466052527,1.0,34.0
ssn_lastname_unique_count_for_address_30,1.020563,0.4657642965816095,1.0,34.0
ssn_lastname_unique_count_for_address_60,1.021241,0.4681837663985017,1.0,34.0
ssn_lastname_unique_count_for_dob_1,1.00014,0.011831337201655252,1.0,2.0
ssn_lastname_unique_count_for_dob_3,1.000324,0.018107880933286528,1.0,3.0
ssn_lastname_unique_count_for_dob_7,1.000718,0.026934832493988273,1.0,3.0
ssn_lastname_unique_count_for_dob_14,1.001382,0.037524545088592064,1.0,4.0
ssn_lastname_unique_count_for_dob_30,1.002883,0.05481506467803601,1.0,5.0
ssn_lastname_unique_count_for_dob_60,1.005566,0.07776262399816912,1.0,7.0
ssn_lastname_unique_count_for_homephone_1,1.013424,0.3792280844521541,1.0,34.0
ssn_lastname_unique_count_for_homephone_3,1.016586,0.4187255424951632,1.0,34.0
ssn_lastname_unique_count_for_homephone_7,1.018874,0.44398194698084836,1.0,34.0
ssn_lastname_unique_count_for_homephone_14,1.020359,0.4579855029076784,1.0,34.0
ssn_lastname_unique_count_for_homephone_30,1.021837,0.46711493620178135,1.0,34.0
ssn_lastname_unique_count_for_homephone_60,1.023625,0.47078559984017615,1.0,34.0
ssn_lastname_unique_count_for_name_1,1.000005,0.002236063505326835,1.0,2.0
ssn_lastname_unique_count_for_name_3,1.000013,0.0036055296420978607,1.0,2.0
ssn_lastname_unique_count_for_name_7,1.000022,0.004690366510176667,1.0,2.0
ssn_lastname_unique_count_for_name_14,1.000046,0.0069280539835706,1.0,3.0
ssn_lastname_unique_count_for_name_30,1.000114,0.01086218771635705,1.0,3.0
ssn_lastname_unique_count_for_name_60,1.000218,0.014898076988345306,1.0,3.0
ssn_lastname_unique_count_for_fulladdress_1,1.013363,0.37914980414868116,1.0,34.0
ssn_lastname_unique_count_for_fulladdress_3,1.016443,0.4185580042722481,1.0,34.0
ssn_lastname_unique_count_for_fulladdress_7,1.018574,0.4436521197439245,1.0,34.0
ssn_lastname_unique_count_for_fulladdress_14,1.01977,0.4573612973111275,1.0,34.0
ssn_lastname_unique_count_for_fulladdress_30,1.020611,0.46581370059794586,1.0,34.0
ssn_lastname_unique_count_for_fulladdress_60,1.021326,0.46828775450772075,1.0,34.0
ssn_lastname_unique_count_for_name_dob_1,1.000144,0.011999141968402382,1.0,2.0
ssn_lastname_unique_count_for_name_dob_3,1.000331,0.018300021144349508,1.0,3.0
ssn_lastname_unique_count_for_name_dob_7,1.00073,0.02715635906138548,1.0,3.0
ssn_lastname_unique_count_for_name_dob_14,1.001406,0.03784210084063493,1.0,4.0
ssn_lastname_unique_count_for_name_dob_30,1.002947,0.055392402541624794,1.0,5.0
ssn_lastname_unique_count_for_name_dob_60,1.005691,0.07855328567064332,1.0,7.0
ssn_lastname_unique_count_for_name_fulladdress_1,1.013365,0.379152371128886,1.0,34.0
ssn_lastname_unique_count_for_name_fulladdress_3,1.016447,0.41856262540166217,1.0,34.0
ssn_lastname_unique_count_for_name_fulladdress_7,1.01858,0.44365863051395216,1.0,34.0
ssn_lastname_unique_count_for_name_fulladdress_14,1.019786,0.45738028313875106,1.0,34.0
ssn_lastname_unique_count_for_name_fulladdress_30,1.020641,0.4658467195719138,1.0,34.0
ssn_lastname_unique_count_for_name_fulladdress_60,1.021385,0.46835019070174927,1.0,34.0
ssn_lastname_unique_count_for_name_homephone_1,1.013429,0.37923449972284096,1.0,34.0
ssn_lastname_unique_count_for_name_homephone_3,1.016597,0.4187382415466651,1.0,34.0
ssn_lastname_unique_count_for_name_homephone_7,1.018892,0.44400145210843606,1.0,34.0
ssn_lastname_unique_count_for_name_homephone_14,1.020397,0.4580274797199089,1.0,34.0
ssn_lastname_unique_count_for_name_homephone_30,1.021931,0.46721328055963873,1.0,34.0
ssn_lastname_unique_count_for_name_homephone_60,1.023799,0.47098071024486926,1.0,34.0
ssn_lastname_unique_count_for_fulladdress_dob_1,1.013499,0.37932429514418214,1.0,34.0
ssn_lastname_unique_count_for_fulladdress_dob_3,1.016753,0.41892065177896026,1.0,34.0
ssn_lastname_unique_count_for_fulladdress_dob_7,1.019245,0.4443881495415954,1.0,34.0
ssn_lastname_unique_count_for_fulladdress_dob_14,1.021056,0.4587383298801518,1.0,34.0
ssn_lastname_unique_count_for_fulladdress_dob_30,1.023285,0.46868649270569157,1.0,34.0
ssn_lastname_unique_count_for_fulladdress_dob_60,1.026462,0.4740210831273084,1.0,34.0
ssn_lastname_unique_count_for_fulladdress_homephone_1,1.013442,0.3792511785975022,1.0,34.0
ssn_lastname_unique_count_for_fulladdress_homephone_3,1.016631,0.4187774889066143,1.0,34.0
ssn_lastname_unique_count_for_fulladdress_homephone_7,1.018971,0.44408703918474,1.0,34.0
ssn_lastname_unique_count_for_fulladdress_homephone_14,1.020536,0.4581708007143567,1.0,34.0
ssn_lastname_unique_count_for_fulladdress_homephone_30,1.022214,0.4675026810177698,1.0,34.0
ssn_lastname_unique_count_for_fulladdress_homephone_60,1.024347,0.471540502968437,1.0,34.0
ssn_lastname_unique_count_for_dob_homephone_1,1.013516,0.37934609744718994,1.0,34.0
ssn_lastname_unique_count_for_dob_homephone_3,1.01679,0.4189633294541356,1.0,34.0
ssn_lastname_unique_count_for_dob_homephone_7,1.019335,0.44448549508536805,1.0,34.0
ssn_lastname_unique_count_for_dob_homephone_14,1.021232,0.4589220116591057,1.0,34.0
ssn_lastname_unique_count_for_dob_homephone_30,1.023652,0.46906801523757,1.0,34.0
ssn_lastname_unique_count_for_dob_homephone_60,1.027152,0.47472412437319594,1.0,34.0
ssn_lastname_unique_count_for_homephone_name_dob_1,1.01352,0.37935122710710595,1.0,34.0
ssn_lastname_unique_count_for_homephone_name_dob_3,1.016797,0.4189714027560493,1.0,34.0
ssn_lastname_unique_count_for_homephone_name_dob_7,1.019347,0.44449847150503813,1.0,34.0
ssn_lastname_unique_count_for_homephone_name_dob_14,1.021255,0.4589460051115055,1.0,34.0
ssn_lastname_unique_count_for_homephone_name_dob_30,1.023712,0.46912893870854383,1.0,34.0
ssn_lastname_unique_count_for_homephone_name_dob_60,1.027262,0.4748505120935793,1.0,34.0
ssn_lastname_unique_count_for_ssn_firstname_1,1.000005,0.002236063505326835,1.0,2.0
ssn_lastname_unique_count_for_ssn_firstname_3,1.000013,0.0036055296420978607,1.0,2.0
ssn_lastname_unique_count_for_ssn_firstname_7,1.000022,0.004690366510176667,1.0,2.0
ssn_lastname_unique_count_for_ssn_firstname_14,1.000046,0.0069280539835706,1.0,3.0
ssn_lastname_unique_count_for_ssn_firstname_30,1.000114,0.01086218771635705,1.0,3.0
ssn_lastname_unique_count_for_ssn_firstname_60,1.000218,0.014898076988345306,1.0,3.0
ssn_lastname_unique_count_for_ssn_address_1,1.013361,0.37914723713837906,1.0,34.0
ssn_lastname_unique_count_for_ssn_address_3,1.016439,0.4185533830514896,1.0,34.0
ssn_lastname_unique_count_for_ssn_address_7,1.018564,0.44364126805355464,1.0,34.0
ssn_lastname_unique_count_for_ssn_address_14,1.019753,0.4573434466052527,1.0,34.0
ssn_lastname_unique_count_for_ssn_address_30,1.020563,0.4657642965816095,1.0,34.0
ssn_lastname_unique_count_for_ssn_address_60,1.021241,0.4681837663985017,1.0,34.0
ssn_lastname_unique_count_for_ssn_zip5_1,1.013355,0.3790392956478529,1.0,34.0
ssn_lastname_unique_count_for_ssn_zip5_3,1.016428,0.4184020744139734,1.0,34.0
ssn_lastname_unique_count_for_ssn_zip5_7,1.018536,0.4434801160998048,1.0,34.0
ssn_lastname_unique_count_for_ssn_zip5_14,1.019705,0.4571661863893086,1.0,34.0
ssn_lastname_unique_count_for_ssn_zip5_30,1.020476,0.4655480105869236,1.0,34.0
ssn_lastname_unique_count_for_ssn_zip5_60,1.021068,0.4678913958393588,1.0,34.0
ssn_lastname_unique_count_for_ssn_dob_1,1.00014,0.011831337201655252,1.0,2.0
ssn_lastname_unique_count_for_ssn_dob_3,1.000324,0.018107880933286528,1.0,3.0
ssn_lastname_unique_count_for_ssn_dob_7,1.000718,0.026934832493988273,1.0,3.0
ssn_lastname_unique_count_for_ssn_dob_14,1.001382,0.037524545088592064,1.0,4.0
ssn_lastname_unique_count_for_ssn_dob_30,1.002883,0.05481506467803601,1.0,5.0
ssn_lastname_unique_count_for_ssn_dob_60,1.005566,0.07776262399816912,1.0,7.0
ssn_lastname_unique_count_for_ssn_homephone_1,1.013424,0.3792280844521541,1.0,34.0
ssn_lastname_unique_count_for_ssn_homephone_3,1.016586,0.4187255424951632,1.0,34.0
ssn_lastname_unique_count_for_ssn_homephone_7,1.018874,0.44398194698084836,1.0,34.0
ssn_lastname_unique_count_for_ssn_homephone_14,1.020359,0.4579855029076784,1.0,34.0
ssn_lastname_unique_count_for_ssn_homephone_30,1.021837,0.46711493620178135,1.0,34.0
ssn_lastname_unique_count_for_ssn_homephone_60,1.023625,0.47078559984017615,1.0,34.0
ssn_lastname_unique_count_for_ssn_name_1,1.000005,0.002236063505326835,1.0,2.0
ssn_lastname_unique_count_for_ssn_name_3,1.000013,0.0036055296420978607,1.0,2.0
ssn_lastname_unique_count_for_ssn_name_7,1.000022,0.004690366510176667,1.0,2.0
ssn_lastname_unique_count_for_ssn_name_14,1.000046,0.0069280539835706,1.0,3.0
ssn_lastname_unique_count_for_ssn_name_30,1.000114,0.01086218771635705,1.0,3.0
ssn_lastname_unique_count_for_ssn_name_60,1.000218,0.014898076988345306,1.0,3.0
ssn_lastname_unique_count_for_ssn_fulladdress_1,1.013363,0.37914980414868116,1.0,34.0
ssn_lastname_unique_count_for_ssn_fulladdress_3,1.016443,0.4185580042722481,1.0,34.0
ssn_lastname_unique_count_for_ssn_fulladdress_7,1.018574,0.4436521197439245,1.0,34.0
ssn_lastname_unique_count_for_ssn_fulladdress_14,1.01977,0.4573612973111275,1.0,34.0
ssn_lastname_unique_count_for_ssn_fulladdress_30,1.020611,0.46581370059794586,1.0,34.0
ssn_lastname_unique_count_for_ssn_fulladdress_60,1.021326,0.46828775450772075,1.0,34.0
ssn_lastname_unique_count_for_ssn_name_dob_1,1.000144,0.011999141968402382,1.0,2.0
ssn_lastname_unique_count_for_ssn_name_dob_3,1.000331,0.018300021144349508,1.0,3.0
ssn_lastname_unique_count_for_ssn_name_dob_7,1.00073,0.02715635906138548,1.0,3.0
ssn_lastname_unique_count_for_ssn_name_dob_14,1.001406,0.03784210084063493,1.0,4.0
ssn_lastname_unique_count_for_ssn_name_dob_30,1.002947,0.055392402541624794,1.0,5.0
ssn_lastname_unique_count_for_ssn_name_dob_60,1.005691,0.07855328567064332,1.0,7.0
ssn_address_unique_count_for_ssn_1,1.0,0.0,1.0,1.0
ssn_address_unique_count_for_ssn_3,1.0,0.0,1.0,1.0
ssn_address_unique_count_for_ssn_7,1.0,0.0,1.0,1.0
ssn_address_unique_count_for_ssn_14,1.0,0.0,1.0,1.0
ssn_address_unique_count_for_ssn_30,1.0,0.0,1.0,1.0
ssn_address_unique_count_for_ssn_60,1.0,0.0,1.0,1.0
ssn_address_unique_count_for_address_1,1.0,0.0,1.0,1.0
ssn_address_unique_count_for_address_3,1.0,0.0,1.0,1.0
ssn_address_unique_count_for_address_7,1.0,0.0,1.0,1.0
ssn_address_unique_count_for_address_14,1.0,0.0,1.0,1.0
ssn_address_unique_count_for_address_30,1.0,0.0,1.0,1.0
ssn_address_unique_count_for_address_60,1.0,0.0,1.0,1.0
ssn_address_unique_count_for_dob_1,1.000141,0.01187351085321072,1.0,2.0
ssn_address_unique_count_for_dob_3,1.000316,0.017885761485030887,1.0,3.0
ssn_address_unique_count_for_dob_7,1.000683,0.026278017458338136,1.0,3.0
ssn_address_unique_count_for_dob_14,1.001306,0.036500625971055245,1.0,4.0
ssn_address_unique_count_for_dob_30,1.002706,0.05314772232805977,1.0,5.0
ssn_address_unique_count_for_dob_60,1.005187,0.07522034757375304,1.0,7.0
ssn_address_unique_count_for_homephone_1,1.000083,0.009110060043332436,1.0,2.0
ssn_address_unique_count_for_homephone_3,1.000192,0.013927071837451345,1.0,3.0
ssn_address_unique_count_for_homephone_7,1.000403,0.020170225527560558,1.0,3.0
ssn_address_unique_count_for_homephone_14,1.000772,0.027881979725425495,1.0,3.0
ssn_address_unique_count_for_homephone_30,1.001616,0.04068648669275982,1.0,4.0
ssn_address_unique_count_for_homephone_60,1.00304,0.0565575954115769,1.0,4.0
ssn_address_unique_count_for_name_1,1.000013,0.003605529642096863,1.0,2.0
ssn_address_unique_count_for_name_3,1.000019,0.004358859713213597,1.0,2.0
ssn_address_unique_count_for_name_7,1.000039,0.006244879342193418,1.0,2.0
ssn_address_unique_count_for_name_14,1.000078,0.008943936269503336,1.0,3.0
ssn_address_unique_count_for_name_30,1.000167,0.013151892790523367,1.0,3.0
ssn_address_unique_count_for_name_60,1.000294,0.018163531977817407,1.0,4.0
ssn_address_unique_count_for_fulladdress_1,1.000006,0.002449483619022071,1.0,2.0
ssn_address_unique_count_for_fulladdress_3,1.000009,0.00299998799997609,1.0,2.0
